"","MKTRF","SMB","HML","RMW","CMA","UMD","HMLM","QMJ","BAB","LIQ","STR","LTR","REG","IVOL","SUE","IA","ROE","IMD","NI","BETA","PEAD","FIN"
"457",-0.0336,0.0035,0.0043,-0.0123,0.0044,-0.054,0.032768313,-0.004799826,0.010160796,-0.01105698,0.0364,0.0163,-0.006848,0.0232,0.002571,0.006789,-0.01067,-0.0699,0.0401,0.0023,-0.0251,0.0093
"458",0.034,0.0151,0.0322,-0.0028,0.014,0.0374,0.008241065,-0.007180589,0.00727043,-0.00755895,0.0163,0.0262,-0.005169,-0.0248,0.007776,0.007583,-0.010406,0.0586,0.0141,-0.0589,-0.0012,0.008
"459",0.0631,0.0185,0.0221,-0.0063,0.0167,0.0376,0.020608347,-0.029994598,0.015470442,-0.06257515,0.008,0.0441,-0.016988,-0.0403,0.039714,0.015744,-0.005104,0.0809,-0.0422,-0.0911,-0.0146,0.0156
"460",0.02,0.0498,0.0289,0.007,0.0174,0.0316,0.027283589,-0.035275539,0.01492222,0.01020015,-0.0186,0.0481,-0.023485,-0.0669,0.002222,0.030529,-0.024888,-0.0145,-0.0622,-0.0735,-0.0174,0.0176
"461",-0.0789,4e-04,-0.0244,0.0127,-0.0023,-0.0025,-0.017134331,0.024413015,-0.005611812,-0.02806075,0.0052,-0.0307,0.017369,0.0365,0.020384,-0.004512,0.027156,-0.1097,0.0103,0.0544,0.0124,0.0247
"462",-0.0557,-0.0247,-0.047,-0.0018,-0.0155,-0.0276,-0.025730499,0.026394108,0.023229499,0.00383754,-0.0487,-0.0547,0.019251,0.0883,0.010398,-0.024633,0.013288,-0.0519,0.0983,0.1002,0.0268,0.0057
"463",0.0693,0.0016,-0.003,0.0026,0.0199,0.0183,0.01940324,-0.019000622,-0.02299332,0.02483923,0.0411,0.0079,0.003616,-0.0235,-0.031989,0.012242,-0.008529,0.1305,0.0285,-0.0661,-0.0181,-0.0019
"464",-0.0477,-0.0311,-0.0196,0.0058,-0.0166,-6e-04,-0.015024732,0.011079986,0.016032888,0.02131701,0.01,-0.0385,-0.006431,0.0524,-0.050868,-0.01777,-0.005599,-0.0719,0.0602,0.0807,0.0252,-0.0023
"465",0.0954,0.0376,-0.0317,-0.0019,0.0037,0.0141,-0.013902987,-0.00299223,-0.011904523,0.03255056,0.0329,0.0193,0.000482,-0.0717,0.042746,0.011549,0.005214,0.0484,0.0098,-0.1058,0.0257,-0.0257
"466",0.0388,0.0086,-0.0249,0.0127,-0.0031,0.0158,-0.018615082,0.002697988,0.02070347,0.02321111,-0.0134,-0.0227,0.004416,-0.0134,0.01169,-6.8e-05,0.006453,0.0022,0.0203,-0.0452,0.0164,0.0028
"467",0.006,0.0366,-0.0088,0.004,0.0151,0.0266,-0.011363431,-0.006570556,-0.005026275,0.02746053,-0.0095,-0.0093,-0.006138,-0.0318,0.025181,0.018594,-0.000799,-0.0491,-0.005,-0.0585,0.0037,0.0027
"468",0.0682,0.0098,0.0378,-0.0353,0.0316,-0.0303,0.037867772,-0.046300411,-0.001337965,0.03149786,0.0228,0.0473,-0.022435,-0.0152,-0.013253,0.030261,-0.036697,0.0724,-0.0418,-0.0416,-0.0218,-0.0269
"469",0.0199,-0.0237,0.0077,-0.0065,0.0083,-0.0029,0.010828214,-0.008032905,0.030172931,0.01095875,-9e-04,0.0088,-0.013438,0.0244,0.00974,0.01316,0.005566,0.0512,-0.0146,-0.0117,-5e-04,0.017
"470",0.0349,0.0161,0.0124,-0.0193,0.0087,0.0199,0.001875613,-0.013797163,0.007055719,-0.00994366,-0.0069,0.0114,-0.008146,0.0051,0.00394,0.014321,-0.016578,0.0658,0.0413,-0.0239,0.0219,-2e-04
"471",0.0046,0.0264,-0.0188,0.0179,0,0.034,-0.015884645,0.012724995,0.003881509,0.0023169,-0.0086,-0.02,0.002831,0.0032,-0.016135,-0.001252,-0.009511,-0.0447,0.0411,0.0176,0.0076,-0.0043
"472",0.029,-0.005,-0.0248,0.0108,-0.0085,4e-04,-0.016654976,0.01441648,0.005643082,-0.05799259,-0.0108,-0.0221,0.010881,-0.0019,-0.011771,-0.009692,0.015871,0.0256,0.0239,0.0037,-0.0036,0.0092
"473",-0.0127,-0.0071,-0.02,0.0188,-0.0146,-0.0062,-0.010268983,0.028963971,0.014053661,-0.02730839,-0.0122,-0.0243,0.013797,0.0145,-0.005135,-0.010161,0.001308,-0.0316,0.0135,0.044,-0.0054,0.0196
"474",-0.0175,0.0013,-0.0038,0.0244,-0.0148,0.0178,-0.010095757,0.028819067,0.004101525,-0.02120148,-0.0093,-0.0196,0.010009,0.0157,0.007961,-0.01152,0.028109,-0.036,0.0188,0.0055,0.0113,0.0306
"475",-0.0235,-0.0122,-0.0091,0.0273,-0.0178,0.0016,-0.017779949,0.006598033,-0.004072379,0.00095464,-0.0109,-0.0254,0.00659,0.0083,0.02962,-0.020383,0.007348,-0.0525,-0.0019,-0.002,0.0072,0.0186
"476",-0.0599,-0.0322,-0.024,0.033,-0.0031,-0.0028,-0.021501554,0.059814383,0.007579468,-0.03777979,-0.0135,-0.0631,0.027195,0.0984,0.002417,-0.013168,0.02562,-0.1168,0.064,0.1261,0.0106,0.0261
"477",-0.0759,-0.0367,-0.0175,0.0203,0.0021,-0.0242,-0.019948087,0.065739371,0.020303458,-0.06395509,-0.0957,-0.0515,0.04899,0.1084,0.00922,0.000766,-0.007641,-0.138,0.0608,0.1403,0.0771,0.049
"478",0.1135,0.0348,0.0012,-0.0214,-0.0087,-0.0143,0.022069634,-0.041726067,-0.059786569,0.07642923,0.1221,0.0365,-0.017028,-0.0449,0.009679,-0.005881,0.021402,0.1214,-0.0445,-0.1322,-0.0538,-0.0346
"479",-0.0028,-0.0028,-0.0046,0.0183,0.0151,0.0385,-0.012424446,0.030181046,0.006119789,0.02778666,0.0125,-0.0349,0.012147,0.0326,0.014453,0.015253,0.005804,-0.0977,0.0634,0.0542,0.0274,0.0331
"480",0.0074,-0.0033,0.0161,0.0101,0.0249,0.0181,0.014757592,0.008686574,0.012583156,-0.00935414,-0.0154,0.0209,-0.006067,0.0534,0.010376,0.026695,0.011493,0.0086,0.0191,0.0495,-0.0046,0.0212
"481",0.0505,0.0207,-0.0094,-0.0201,-0.0146,-0.0793,0.009497862,-0.035929403,0.00686524,-0.02597123,0.0656,0.0154,-0.01312,-0.1331,0.008794,-0.00574,-0.006313,0.1149,-0.0472,-0.1215,-0.0139,-0.0503
"482",0.0442,-0.0171,0.0043,-0.0047,-4e-04,-0.0029,0.006713149,-0.009040074,0.025561189,0.02392422,-0.0034,0.0173,0.000126,-0.0459,0.050275,0.000789,0.002919,0.0722,-0.0133,-0.0759,0.0023,-0.0112
"483",0.0311,-0.0049,0.0112,-0.0055,0.0069,0.013,-0.003331454,0.004886495,0.039667961,-0.06113644,-0.008,0.0273,0.017917,0.027,0.028645,0.014304,0.01658,0.0502,-0.0083,-0.0074,0.0084,0.0057
"484",-0.0085,-0.0054,-0.0077,0.0131,0.0069,0.0375,-0.015769394,0.005017784,0.029015062,0.00326061,-0.0046,-0.0187,-0.003668,0.0599,-0.013184,0.009546,0.01001,-0.051,0.0482,0.0102,-0.0045,0.0063
"485",-0.0619,-0.001,-0.0106,0.021,0.0234,0.0649,-0.01334919,0.031234286,0.023170265,-0.00472821,-0.0334,-0.0175,0.02338,0.0603,0.014607,0.026812,0.016158,-0.1401,0.0416,0.1173,-0.0122,0.0315
"486",0.0389,0.0081,0.0059,-0.0107,0.0044,-0.0106,0.00429867,-0.005668998,0.010626633,0.01324631,-0.0079,0.0166,0.003348,0.0297,-0.022096,0.010221,-0.017624,0.0586,0.0028,0.0145,0.0192,-0.0023
"487",0.0079,-0.0276,-0.0012,0.0113,3e-04,0.0302,-0.006558305,0.006509963,0.010565878,-0.00582316,0.0148,-0.021,0.009827,0.054,0.008976,0.005147,0.015424,-0.0205,0.0406,0.0689,0.0112,0.0288
"488",0.0255,0.0045,0.013,-0.0133,-0.0088,-0.0237,0.012184144,-0.005456009,-0.008671039,-0.00614965,0.0303,0.0187,-0.004037,-0.0498,0.000926,-0.014557,-0.00497,0.0591,-0.0171,-0.1013,-0.0247,-0.0254
"489",0.0273,0.0064,0.0158,-0.0151,0.0151,-0.0114,0.012490384,-0.012433934,0.007854731,-0.02445392,-0.0019,0.0179,-0.006612,-0.0112,0.01695,0.011835,0.001886,0.0686,6e-04,0.0035,9e-04,-0.0083
"490",-0.0176,-0.0091,0.0356,-0.0134,0.0255,0.0014,0.032343296,-0.021094225,0.020223126,0.00352816,0.0025,0.0106,-0.037334,0.0193,0.015729,0.018577,0.004583,0.054,-0.0044,-0.0308,0.007,0.0159
"491",0.0078,0.0044,-0.0083,0.0065,0.0086,0.0049,-0.009393809,0.012961755,-0.013599795,-0.01710294,0.0091,-0.0068,0.00152,-0.0382,-0.002923,0.008217,0.017154,0.0207,0.0061,-0.0033,0.0072,-0.0068
"492",0.0118,0.0192,0.0353,-0.0186,0.0086,-0.0286,0.028455723,-0.024518073,-0.010602962,0.01827545,0.0018,0.0376,-0.026321,-0.0314,-0.028751,-0.008302,-0.019967,0.0565,-0.0056,-0.0723,-0.008,-0.0207
"493",0.0557,0.0046,0.0095,-0.0193,0.0143,-0.0179,0.011518989,-0.02060854,0.044037559,-0.02567376,-0.0142,0.0334,-0.01638,-0.0237,-0.029045,0.015404,-0.020971,0.085395473,-0.0152,-0.0463,0.004,-0.0109
"494",0.0129,-0.0029,0.001,-0.0066,0.0057,0.0129,-0.000963302,0.004647655,0.018631125,-0.00822369,-0.0119,4e-04,0.004262,0.0444,0.010115,0.007541,0.001036,0.003333643,0.0103,0.0306,0.0162,0.0309
"495",0.0403,0.0087,-0.0023,0.0013,0.0137,0.0192,-0.002580959,-0.004445635,0.023427729,0.00640896,-0.0186,0.0129,-0.01161,-0.0205,0.003369,0.01292,0.00487,-0.016422601,0.0022,-0.0059,0.0082,0.009
"496",0.0155,-0.0224,0.005,0.0027,0.0039,0.0022,-0.001610815,-0.009451106,0.016822638,-0.0182782,-0.0119,-0.0036,-0.002819,-0.0053,-0.012501,0.001152,-0.010136,0.044018306,-0.0166,0.0043,-0.0225,-3e-04
"497",0.028,0.0208,0.0267,-0.0199,-0.0093,-0.0202,0.012871754,0.002132053,-0.014937348,0.00380257,0.0164,0.0334,-0.014219,-0.0388,0.013373,-0.016526,-0.003975,0.075375641,0.0249,-0.0619,-0.0012,-0.0215
"498",-0.012,0.0156,5e-04,-0.0039,1e-04,0.0052,0.000584167,0.013508534,0.020924949,-0.01314133,0.005,-0.0064,0.005964,0.0015,-0.005385,0.007006,-0.001341,-0.061057949,-0.0085,0.0213,0.0164,-1e-04
"499",0.0565,0.0181,0.0057,-0.0135,0.0053,0.0175,0.006660625,-0.010508589,0.017874477,0.00307335,0.0192,0.0169,-0.01124,-0.0255,0.016273,0.006474,-0.004746,0.069484959,-0.0722,-0.0203,0.0136,-0.0135
"500",-0.0271,-7e-04,-0.0268,0.0067,-0.0216,2e-04,-0.008997003,0.008629835,-0.003742496,0.01378439,-0.0081,-0.0135,0.001587,-0.0441,0.012619,-0.017841,0.005497,-0.040291791,0.0079,-0.0226,0.0068,-0.0294
"501",0.0377,0.0265,-0.0123,-0.0056,-0.014,0.0307,-0.013989587,-0.008069312,0.007660473,-0.02251144,-0.0046,2e-04,-0.010133,-0.0677,0.011552,-0.007254,-0.009967,0.016543468,-0.0417,-0.0654,0.0125,-0.0227
"502",0.0418,-0.015,0.0126,0.0276,0.0092,8e-04,0.007244411,0.015389261,0.028890348,-0.02143967,-0.0014,0.003,0.007823,0.0535,0.021382,0.011611,0.01337,0.025980323,0.0311,0.0109,0.0076,0.0553
"503",0.0313,0.014,0.0028,0.0016,4e-04,0.0044,-0.005184703,0.015511804,0.01940357,-0.02736205,0.0067,0.0035,0.012051,0.0028,0.004768,0.000148,0.015473,0.040633144,0.0388,-0.0024,-0.0063,0.0079
"504",0.0281,-0.0044,-1e-04,-0.0046,8e-04,2e-04,-0.005092755,-0.014445461,0.002799152,-0.00246068,0.0135,-0.0105,-0.017385,-0.0144,0.010305,0.007392,-0.001739,0.003585396,-0.0402,-0.0483,-0.0091,0.0016
"505",-0.0332,0.0059,-0.0202,-0.0388,-0.0143,0.0171,-0.00901427,-0.036497232,0.020306945,0.0302487,0.0033,0.0116,0.003524,-0.0743,-0.003291,-0.002918,-0.023112,-0.019670457,-0.0449,0.0128,0.001,-0.0544
"506",0.0465,0.0016,-0.0031,-0.0023,-0.0048,0.0207,-0.009496538,-0.00735855,-0.001822065,-0.0082165,-0.0019,-0.013,-0.000343,-0.0567,-0.002376,-0.006297,-0.014762,0.012461101,-0.0192,-0.0497,0.0151,-0.0074
"507",0.0043,-0.0113,0.0492,0.0211,0.0198,-0.0329,0.034415816,0.014996407,0.015661182,0.03065507,0.0266,0.0291,0.015414,0.0925,0.000497,0.027038,0.017701,-0.00070899,0.0706,0.0218,-0.0152,0.0574
"508",-0.0019,-0.0413,0.0114,0.0345,0.0103,-0.0389,0.024334649,0.00328644,0.00194134,-0.05016133,-0.021,0.0013,0.006894,0.0843,-0.014808,0.008015,0.010756,-0.02249513,0.022,0.0333,-0.0305,0.024
"509",0.0206,-0.0189,-0.0013,5e-04,-0.0101,0.0088,-0.004387289,0.001725414,0.010755474,0.002851,0.0047,-0.007,0.005021,0.0034,0.007116,-0.009378,-0.006562,0.009591862,-0.002,-0.0024,0.0062,-0.0039
"510",0.0261,0.031,-0.0069,-0.0188,-0.0199,0.0069,-0.002620486,-0.018020729,-0.003977994,0.01490484,-0.0051,0.004,0.002626,-0.0886,-0.001453,-0.026584,-0.025842,-0.009892085,-0.0409,-0.023,6e-04,-0.0406
"511",-0.0204,-0.0426,-2e-04,0.009,0.0047,-0.0016,0.002014955,0.011102875,0.01017485,-0.00350738,0.0265,0.0024,0.012346,0.0343,0.014773,0.007158,0.011954,0.026684373,0.0596,0.0247,0.0059,0.0134
"512",0.0424,0.003,-0.0043,-0.0064,-0.0068,0.0082,-0.0098923,-0.002616614,0.016622063,0.00314883,0.0161,-0.0135,0.00233,-0.0305,0.008116,-0.009247,0.001376,0.029037487,0.0103,-0.0217,-0.011,-0.0139
"513",-0.0197,-0.0372,-0.0136,0.013,-0.005,0.005,-0.025027733,0.035666594,0.024661383,0.02115319,-0.0019,-0.0109,0.021813,0.0302,0.012114,-0.003111,0.030595,0.008758317,0.0369,0.069,0.0302,0.0269
"514",0.0252,0.0377,-0.0185,-0.005,-0.0014,-6e-04,-0.024236325,0.042339376,0.020794149,0.04231954,-0.026,-0.0322,-0.001556,-2e-04,0.015945,0.005516,0.017167,0.011723953,-0.005,0.0401,0.0248,0.0151
"515",0.0255,-0.0224,-0.0312,0.0153,0.0023,0.0069,-0.030306061,0.028030511,0.023791293,0.00236985,-0.0329,-0.0157,0.004488,0.0243,0.000362,0.002967,0.024103,0.011359513,0.0297,0.03,0.0182,0.0296
"516",-6e-04,0.0286,0.0229,-0.0122,0.0098,0.0112,-0.000266323,0.002478666,0.002859351,0.02576999,-0.0102,0.0047,0.002952,-0.0068,0.020051,0.004711,-0.00652,-0.003006293,-0.0117,-0.0143,0.0212,-0.0084
"517",-0.0311,-0.009,-0.0361,0.0162,-0.0168,0.0384,-0.039119565,-0.011063013,0.026301663,-0.01673274,-0.004,-0.0334,0.014077,-0.0132,0.00468,-0.010529,-0.003354,-0.095960681,-0.0272,0.0763,-0.002,0.0142
"518",0.0613,0.003,-0.0185,-0.0112,-0.0178,-0.0282,-0.002017899,0.00472072,-0.020856411,-0.00040375,0.0353,-0.0204,-0.008935,-0.0189,0.004273,-0.013982,0.000923,0.077732686,-0.0528,-0.0803,-0.0228,-0.0367
"519",-0.0112,0.031,-0.0041,0.0016,-0.0054,0.0274,-0.022612658,0.001195942,0.013823808,0.0115765,-0.0012,-0.0252,-0.00018,-0.0202,0.009939,-0.002615,0.008324,0.00172238,-0.0238,0.011,0.0224,-0.0064
"520",0.0059,-0.0308,0.0183,-1e-04,-0.0064,-0.0727,0.044017509,-0.011126394,-0.021793775,-0.00442564,0.0413,0.012,-0.002334,0.0011,-0.04932,-0.008011,-0.021972,0.043068329,0.0228,-0.0074,-0.0338,0.0056
"521",0.0136,0.0081,-0.011,-0.0178,-0.007,0.0581,-0.034324661,0.002659107,0.026858837,0.04317894,0.0245,-0.0081,0.002893,-0.0037,0.022343,-0.00612,0.014466,0.022211944,-0.0288,0.0064,-0.0034,-0.0051
"522",-0.0153,0.0288,-0.0076,0.0043,-0.0154,0.0301,-0.02427356,0.024584049,0.019771144,0.02902583,-0.0358,-0.0098,-0.006691,0.0136,0.022135,-0.024461,0.012477,-0.00493346,-0.0278,0.0134,0.0197,-0.0034
"523",0.0154,-0.0459,-0.0407,0.0034,-0.0248,0.1,-0.057387904,0.018715838,0.055027872,0.00671139,-0.0496,-0.0159,0.026044,0.0449,0.043377,-0.027366,0.043394,0.040904841,-0.0579,0.1093,0.0575,0.0098
"524",-0.0604,0.0027,0.028,0.0064,0.0126,-0.0209,0.019811523,0.018248054,-0.015242188,-0.00737752,0.0151,0.0126,0.002546,0.0132,0.017232,0.011604,0.007607,-0.074252482,0.0093,0.0101,-0.001,0.0193
"525",-0.0307,-0.0279,0.0057,0.0182,-0.0057,0.0522,-0.025185719,0.056050713,0.056429228,0.0083445,-0.0321,7e-04,0.034688,0.1232,0.020276,0.003173,0.042461,-0.054099934,0.0297,0.0917,0.0268,0.0559
"526",0.0775,-0.0206,-0.0046,0.0085,0.0053,-0.0328,0.005255547,0.002274836,-0.010219656,-0.06896217,0.009,-0.0068,0.010524,-0.0137,-0.037269,0.006276,-0.023746,0.056185776,-0.0046,0.0201,-0.014,-0.0113
"527",0.0056,0.033,-0.0038,-0.0273,-0.0102,0.0228,-0.026536288,0.006798749,0.013530576,0.03911356,0.001,-7e-04,0.004729,-0.0073,0.025856,-0.005508,-0.017131,0.011574167,-0.0338,0.011,0.0111,-0.0332
"528",-0.0217,-0.0297,-0.0259,0.0046,2e-04,0.0335,-0.035095375,0.013080232,0.025778489,-0.00112737,0.0115,-0.0245,0.032155,0.0046,0.040311,0.00328,0.029245,-0.02623764,-0.0178,0.0726,1e-04,0.0139
"529",-0.0577,-0.0342,0.0206,0.0284,0.0309,0.0144,-0.006408785,0.078447349,0.007257437,-0.03221813,-0.0286,-0.011,0.04792,0.141,0.019935,0.027808,0.053238,-0.110117856,0.0147,0.1166,0.0076,0.1011
"530",-7e-04,0.0093,-0.0057,0.033,0.0196,-0.0438,0.022042492,0.023269249,-0.006161195,-0.03051365,-0.01,0.0067,-0.001342,-0.0088,-0.000445,0.017188,0.020303,-0.084099069,0.0584,0.0199,-0.0367,0.0301
"531",0.0696,0.0101,0.011,0.0074,-2e-04,-0.0501,0.071333052,-0.021964544,-0.024138521,-0.01691726,0.0155,0.0406,-0.027595,-0.0926,-0.019977,-0.007057,-0.02124,0.042036593,0.0255,-0.0415,-0.0127,-0.0081
"532",0.0091,0.0115,0.0321,-0.0292,0.019,-0.0602,0.08539808,-0.04867414,-0.026131562,-0.00757449,0.0037,0.0494,-0.052387,-0.1472,-0.037135,0.012916,-0.072347,0.063952495,0.0442,-0.0476,-0.0286,-0.034
"533",0.0178,-0.0064,-0.0166,-0.011,-0.0248,0.0142,-0.036972446,0.005404791,0.022370881,0.01802774,0.0011,-0.0222,0.022386,0.0193,0.020615,-0.02265,0.009582,0.018777197,-0.0232,0.0207,-0.0271,-0.021
"534",-5e-04,0.0044,-0.0145,0.0148,0.0194,0.0413,-0.006430302,0.007669601,0.029039003,-0.01520333,0.0144,0.014,-0.00874,0.0529,0.002785,0.005038,0.002537,-0.080577953,0.0469,0.0521,0.0326,0.021
"535",0.0395,0.0248,-0.0131,0.0124,-0.0119,-0.0334,-0.018475304,-0.000775593,0.023307083,0.0287515,0.0455,-0.0019,0.022517,-0.0579,-0.012481,-0.021967,-0.005197,0.061349273,-0.0127,-0.0649,-0.0105,-0.0205
"536",0.0049,0.0169,0.0316,-0.0189,-0.0034,-0.0349,0.013762952,0.001755318,-0.018270677,-0.00656478,-0.0035,0.0069,-0.003863,0.0051,-0.022525,-0.00193,-0.024067,0.077112222,0.0324,-0.0881,-0.0108,-0.0075
"537",0.0025,0.0186,-0.0122,-0.0223,2e-04,0.0019,-0.002939846,-0.031384204,-0.001944076,0.01795254,3e-04,0.0176,-0.009297,-0.0617,0.006828,0.002104,-0.031894,-0.032019348,-0.0071,-0.0394,0.0392,-0.0309
"538",-0.0202,-0.0404,0.0412,0.0095,0.0024,0.006,0.026503308,0.02796751,0.010702072,0.01078285,0.0255,-0.0097,0.020286,0.0912,0.002653,0.008077,0.030288,0.062623898,0.0391,0.0836,-0.0136,0.0425
"539",0.0486,0.0704,0.082,-0.0017,0.0371,-0.0462,0.052205683,0.006122595,-0.016164318,-0.00160345,0.0029,0.0218,-0.025273,-0.0816,-0.000697,0.02913,-0.011087,0.134509436,-0.0266,-0.176,0.0232,0.0169
"540",0.0181,0.0041,0.0356,0.0124,-0.0026,-0.0026,0.027942947,0.014775774,0.037598901,-0.01654246,-0.0118,-0.0272,0.008567,0.0249,-0.009891,-0.002604,0.0153,0.058116088,0.0045,0.0496,-0.0168,0.0451
"541",0.0194,-0.0143,-0.0273,-0.005,-0.0098,-0.0093,-0.005412743,-0.026060854,0.000750324,0.01933228,0.0334,-0.0127,0.006337,-0.0263,0.010461,-0.020676,-0.013148,0.007894994,-0.0172,-0.0232,-0.0165,-0.0399
"542",0.0357,-0.0223,-0.0166,0.0044,-0.0183,-0.0165,-0.017404278,0.012932198,0.018785528,-0.02753203,-0.0106,-0.0333,0.023822,0.0217,-0.000372,-0.022535,0.020022,0.035065334,0.0377,0.0125,-0.0134,-0.0039
"543",0.0017,0.0074,-0.0337,0.0063,-0.0094,-0.0102,-0.026090425,0.008226263,0.013259235,-0.03521569,-0.0083,-0.0122,0.012449,0.0151,0.02234,-0.013076,0.018774,-0.013598821,-0.0121,0.0079,0.0166,-0.0012
"544",0.0109,0.0047,-0.0215,0.0191,-0.0161,0.0048,-0.025904754,0.023991412,0.020494915,-0.02365847,-0.021,-0.0364,0.01684,0.0257,0.001319,-0.015408,0.010121,-0.006780267,0.0067,0.0332,0.0072,0.0064
"545",0.0106,-0.0304,-0.0376,0.0095,-0.0179,0.0148,-0.04783706,0.022783802,0.023080794,-0.0371082,-0.0339,-0.0265,0.026917,0.0223,0.044359,-0.016597,0.013181,-0.020816914,0.0318,0.0526,0.015,0.0072
"546",0.0078,0.0257,0.0148,-0.0226,0,-9e-04,0.017138091,-0.013813075,-4.84e-05,0.03106255,0.0408,-0.0065,-0.018761,-0.0496,-0.032776,-0.004684,-0.0129,0.060518886,-0.007,-0.0612,-0.0065,-0.0218
"547",0.0187,-0.0162,-0.0022,-0.0059,-0.0016,0.0162,-0.002255434,-0.007158247,0.001855556,0.03180687,0.0202,0.0061,0.010232,0.0311,0.006171,-0.004301,0.015305,0.01155131,0.0161,-0.0167,0.0086,-0.0119
"548",0.0016,-0.0182,-0.0207,0.0012,-0.0236,0.0326,-0.027017645,-0.003259904,-0.00075369,-0.02556486,-0.0034,-0.0196,0.015301,0.0047,0.006063,-0.028366,0.004774,-0.017598759,0.0185,-0.0076,0.0121,-0.0161
"549",0.0251,0.0474,0.0309,-0.015,0.0163,-0.0132,0.022248099,-0.003056673,-0.002177559,-0.01450804,0.0279,0.0061,-0.017976,-0.0512,0.03247,0.031398,0.004383,0.054435558,0.0134,-0.0753,-0.0202,0.0064
"550",0.0225,-0.0195,0.0023,0.0084,-0.0322,0.0427,-0.024714269,0.021530504,0.00246701,-0.04841161,-0.0073,-0.0182,0.028974,0.0585,-0.017537,-0.032968,0.014109,0.034299211,0.0407,0.0354,0.0107,0.0127
"551",0.0312,-0.0035,-5e-04,0.0316,-9e-04,-0.0087,-0.001328058,0.022621015,0.020156929,-0.01537656,0.0043,0.0073,0.011391,-0.0261,-0.031239,-0.004945,0.018721,0.016824799,0.0296,-0.01,0.0058,0.0499
"552",0.0106,-0.0107,3e-04,0.0076,0.0166,-0.0154,0.016887439,-0.015609504,0.004744275,0.04981454,-0.0076,0.0206,-0.010643,-0.0214,-0.004188,0.017407,0.003282,0.028378197,-0.0078,-0.0343,-0.0013,-0.0112
"553",0.0558,-0.0325,-0.0136,-0.0072,-0.0105,0.0405,-0.026941743,0.008945774,-0.000262674,0.01107079,0.0074,-0.0192,0.026001,0.0018,4.6e-05,-0.01293,-0.012928,0.053461332,-0.005,-0.0633,0.0299,-0.0128
"554",-0.0365,0.0033,-0.0103,0.0056,-0.024,0.0358,-0.031631971,0.016840417,-0.019625401,0.05054294,-0.0105,-0.0339,0.04466,-0.0151,-0.002018,-0.016978,-0.00764,-0.028291453,0.011,0.0235,0.013,-0.0041
"555",-0.0235,0.0359,-0.0023,-0.0049,2e-04,-0.0113,0.008932303,-0.002593323,0.024855775,0.00339819,0.003,0.0196,0.004646,-0.0173,0.010934,-0.001096,0.001904,-0.058802363,0.0255,-0.0033,-0.0028,-0.0227
"556",0.0029,0.009,0.0048,-0.0241,0.0128,0.0036,0.021414606,-0.014210739,0.000961183,0.0124229,-0.0078,0.0283,-0.008116,0,0.005064,0.015854,-0.000276,0.008346014,-0.0128,0.002,-0.0072,-0.0213
"557",0.0265,0.0478,-0.0313,-0.0204,-0.0143,0.0389,-0.03262677,-0.005962669,0.00616648,0.07039842,-0.0012,-0.0024,0.02242,-0.0643,0.01181,-0.01214,-0.018397,-0.017366716,-0.0055,-0.0423,0.0177,-0.0221
"558",0.0048,0.008,-0.0233,0.0082,0.0023,-0.0235,0.00189163,0.00795073,0.02428877,-0.02196987,0.0065,0.0092,0.000886,-0.004,-0.006279,-0.00393,0.014276,-0.011565979,-0.0472,0.0268,0.0074,-0.0119
"559",0.0319,-0.0194,0.0045,0.0152,0.0037,-0.0141,0.002453909,0.015216144,-0.003770057,-0.00580345,0.0173,-0.0147,0.014167,0.0673,-0.030826,0.004743,0.019927,0.063763962,0.0292,-0.006,-0.0224,0.0392
"560",0.0344,0.0063,-0.0398,-0.003,-0.0266,0.0529,-0.048165052,0.004182666,-0.012305308,-0.01683727,0.0152,-0.0279,0.041681,-0.0016,0.059001,-0.02334,0.003874,-0.014026503,-0.0135,-0.0299,0.0577,-0.021
"561",6e-04,-0.0249,-0.017,0.0067,0.013,4e-04,-0.001301464,0.002919135,-0.006292812,0.005194,8e-04,0.0185,0.00973,0.024,0.001098,0.01422,0.007044,-0.020463352,0.0421,0.0211,0.0086,0.0142
"562",-0.0768,-0.0446,0.0343,0.0098,0.036,-0.02,0.03371213,0.036351277,0.021091838,-0.07000461,0.0127,-0.0163,-0.007515,0.0873,-0.076494,0.041721,0.01298,-0.044738568,0.0859,0.1654,-5e-04,0.0582
"563",0.0169,-0.0077,0.0026,-0.0065,0.0036,-0.0137,-0.014089402,0.022305794,-0.000476728,0.02542913,0.0126,-0.0402,0.027812,0.0172,-0.027366,-0.009318,0.006989,0.00339755,0.0219,0.0362,0.0021,-0.0397
"564",-0.0955,-0.029,-0.019,-4e-04,0.0022,0.0211,-0.025266929,0.014547924,9.4e-05,-0.00218687,-0.0164,-0.028,0.025216,0.0411,0.004951,-0.008158,0.013127,-0.105693671,0.0234,0.0785,0.0211,0.0125
"565",0.0841,0.0301,-0.0044,-0.0077,-0.0151,-0.0868,0.030542593,-0.036480664,-0.006830518,0.03099923,0.0819,0.0224,-0.071495,-0.0459,-0.061801,-0.010008,-0.040017,0.092302544,-0.0527,-0.1279,-0.027,-0.0505
